Data incidente,Giorno,Denominazione strada o centro abitato,Localita' dell'incidente,Latitudine,Longitudine,Centro abitato,Tipologia del sinistro,Tipo di strada,Caratteristiche della strada,Stato fondo stradale,Tipo pavimentazione,Condizioni meteo,Condizioni traffico,Danni a cose,Incidente con lesioni,Persone ferite,Pedoni feriti,Persone decedute,Pedoni deceduti,Prognosi riservate,Prognosi fino a 20 gg,Prognosi da 21 a 40 gg,Prognosi oltre 40 gg,N. veicoli coinvolti,Autovettura pr.,Autovettura pb.,Autocarro,Autobus,Motocarro,Motociclo,Ciclomotore,Quadriciclo,Velocipede,Micromobilita' elettrica,Altro,Violazioni,LAT/LONG
29 December 2023,Ven,CESARE BATTISTI all'intersezione semaforizzata con Via Monti e Tognetti,MONZA,45.59177805,9.263475239,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,Art.146/3 CdS,POINT (9.263475239 45.59177805)
22 March 2023,Mer,Via Luciano Manara all'intersezione semaforizzata con Piazzale Virgilio,MONZA,45.59036835,9.25424198,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,1,1.0,,,,,,,,,,,"Art.141/2 CdS, Art.186 bis/3 CdS",POINT (9.25424198 45.59036835)
18 March 2023,Sab,Viale Ugo Foscolo all'intersezione con VIA GIACOSA,MONZA,45.5719964,9.2836027,si,Tamponamento,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,3.0,,,,,3.0,,,2,,,,,,2.0,,,,,,Art.141/2 CdS,POINT (9.2836027 45.5719964)
09 January 2023,Lun,Via Arrigo Boito in prossimita' del civico n.opposto 12,MONZA,45.5960108,9.2575745,si,Investimento di pedone,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,1.0,,,,1.0,,,1,,,,,,1.0,,,,,,Art.191/1 CdS,POINT (9.2575745 45.5960108)
26 June 2023,Lun,VIA MANZONI all'intersezione con Via Antonio Passerini Gambacorti,MONZA,45.58241,9.27183,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,si,no,,,,,,,,,1,,,1.0,,,,,,,,,Art.143/11 CdS,POINT (9.27183 45.58241)
29 November 2023,Mer,Via Martiri di Belfiore in prossimita' del civico n.19,MONZA,45.56756171,9.241939895,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,1.0,,,,,,,,1.0,,,"Art.7/14 CdS, Art.143/1 CdS, Art.154/1 CdS",POINT (9.241939895 45.56756171)
25 April 2023,Mar,Via Wolfgang Amadeus Mozart all'intersezione con Via Amilcare Ponchielli,MONZA,45.597831,9.2648814,si,Investimento di pedone,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,1.0,,,,1.0,,,1,1.0,,,,,,,,,,,"Art.141/1 CdS, Art.190/2 CdS",POINT (9.2648814 45.597831)
06 June 2023,Mar,STRADA URBANA via Praga 19,MONZA,45.57332476,9.260790098,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,,,2.0,,,,,,,,,Art.180/1 CdS,POINT (9.260790098 45.57332476)
28 September 2023,Gio,Largo Carlo Esterle all'intersezione con Via Gaetano Annoni,MONZA,45.58749644,9.281614354,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,,POINT (9.281614354 45.58749644)
13 November 2023,Lun,Via Emilio Borsa all'intersezione con VIA GIACOSA,MONZA,45.5796288,9.2894339,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,"Art.145/5 CdS, Art.189/3 CdS, Art.189/3 CdS",POINT (9.2894339 45.5796288)
14 September 2023,Gio,Via Vittorio Emanuele II all'intersezione con Piazza Giuseppe Garibaldi,MONZA,45.58415338,9.277446321,si,Investimento di pedone,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,1.0,,,,1.0,,,1,1.0,,,,,,,,,,,"Art.141/3 CdS, Art.143/1 CdS, Art.186/2 CdS, Art.189/6 CdS",POINT (9.277446321 45.58415338)
09 May 2023,Mar,Viale Lombardia all'intersezione semaforizzata con Via Carlo Meda,MONZA,45.5772008,9.2483493,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,"Art.7/1 CdS, Art.148/11 CdS",POINT (9.2483493 45.5772008)
31 March 2023,Ven,VIA BORGAZZI in prossimita' del civico n.64,MONZA,45.5674384,9.2626532,si,Tamponamento,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,"Art.80/14 CdS, Art.141/2 CdS",POINT (9.2626532 45.5674384)
19 May 2023,Ven,Via Gabriele D'Annunzio in prossimita' del civico n.32,MONZA,45.5640265,9.2646812,si,Investimento di pedone,Strada Urbana,Pianeggiante,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,1.0,1.0,,,,1.0,,,1,,,1.0,,,,,,,,,Art.191/1 CdS,POINT (9.2646812 45.5640265)
09 February 2023,Gio,Via Aquileia ponte della ferrovia sita in via aquileia,MONZA,45.5636265,9.2628879,si,Investimento di pedone,Strada Urbana,Cavalcavia,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,1.0,,,,1.0,,,1,1.0,,,,,,,,,,,Art.190/5 CdS,POINT (9.2628879 45.5636265)
12 April 2023,Mer,Via Luciano Manara all'intersezione semaforizzata con Via Monti e Tognetti,MONZA,45.5893832,9.2601881,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,,,,,,,,,2,1.0,,,,,1.0,,,,,,"Art.146/3 CdS, Art.154/1 CdS",POINT (9.2601881 45.5893832)
13 April 2023,Gio,Via dei Mille in prossimita' del civico n.10,MONZA,45.5869063,9.2732912,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Nuvoloso,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,,POINT (9.2732912 45.5869063)
02 January 2023,Lun,Via Montelungo in corrispondenza del civico n.1,MONZA,45.58238,9.25211,si,Scontro frontale fra veicoli in marcia,Strada Urbana,Curva a visuale libera,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,,,,,,,,,2,1.0,,1.0,,,,,,,,,"Art.143/11 CdS, Art.180/1 CdS, Art.186/2 CdS",POINT (9.25211 45.58238)
04 May 2023,Gio,VIA BORGAZZI all'intersezione con Tangenziale Nord,MONZA,45.5674384,9.2626532,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,Art.154/1 CdS,POINT (9.2626532 45.5674384)
17 February 2023,Ven,Via Lecco in prossimita' del civico n.49,MONZA,45.5889,9.28607,si,Veicolo in marcia contro veicoli in sosta,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,1.0,,,,4,4.0,,,,,,,,,,,"Art.158/1 CdS, Art.158/1 CdS, Art.193/2 CdS",POINT (9.28607 45.5889)
05 December 2023,Mar,VIA BUONARROTI all'intersezione con Viale delle Industrie,MONZA,45.5719964,9.2836027,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Nuvoloso,Intenso,no,no,,,,,,,,,2,1.0,,1.0,,,,,,,,,,POINT (9.2836027 45.5719964)
21 February 2023,Mar,Via Francesco Guerrazzi all'intersezione con Via Carlo Goldoni,MONZA,45.5713609,9.2628811,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.145/5 CdS,POINT (9.2628811 45.5713609)
25 May 2023,Gio,VIA TOMMASO EDISON in prossimita' del civico n.17,MONZA,45.598009,9.2300829,si,Veicolo in marcia contro veicoli in sosta,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,3,2.0,,1.0,,,,,,,,,,POINT (9.2300829 45.598009)
04 August 2023,Ven,VIA BUONARROTI all'intersezione con VIA FERMI,MONZA,45.567556,9.28415,si,Fuoriuscita dalla sede stradale,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,si,si,1.0,,,,,1.0,,,1,1.0,,,,,,,,,,,"Art.15/1 CdS, Art.141/3 CdS, Art.173/2 CdS, Art.186/2 CdS, Art.187/1 bis CdS",POINT (9.28415 45.567556)
23 April 2023,Dom,Via Arrigo Boito in corrispondenza del civico n.65,MONZA,45.5969,9.25678,si,Tamponamento,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,2.0,,,,,2.0,,,2,2.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.25678 45.5969)
31 May 2023,Mer,V.LE CESARE BATTISTI all'intersezione semaforizzata con Via Monti e Tognetti,MONZA,45.5919688,9.2630445,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.80/14 CdS,POINT (9.2630445 45.5919688)
31 January 2023,Mar,Viale Europa in prossimita' del civico n.5,MONZA,45.5779113,9.2573182,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,1.0,,1.0,,,,,,,,,"Art.158/2 CdS, Art.158/4 CdS",POINT (9.2573182 45.5779113)
06 December 2023,Mer,Via Gaetano Donizetti all'intersezione con Via Claudio Monteverdi,MONZA,45.59644,9.26337,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.26337 45.59644)
24 March 2023,Ven,V.LE LOMBARDIA all'intersezione con V.LE ROMAGNA,MONZA,45.57182,9.2466,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,Art.146/1 CdS,POINT (9.2466 45.57182)
01 July 2023,Sab,VIA MONTE OLIVETO in prossimita' del civico n.13,MONZA,45.57788235,9.258929358,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,si,si,1.0,1.0,,,,1.0,,,1,1.0,,,,,,,,,,,"Art.80/14 CdS, Art.141/2 CdS",POINT (9.258929358 45.57788235)
17 July 2023,Lun,Viale Ugo Foscolo ingresso esselunga,MONZA,45.5763182,9.2903053,si,Tamponamento,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.149/1 CdS,POINT (9.2903053 45.5763182)
22 November 2023,Mer,Via Lario all'intersezione con Via della Giardina,MONZA,45.5913378,9.2456694,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,"Art.145/4 CdS, Art.148/2 CdS",POINT (9.2456694 45.5913378)
20 October 2023,Ven,Viale Cesare Battisti all'intersezione con Via Dante Alighieri,MONZA,45.5919688,9.2630445,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,"Art.128/2 CdS, Art.141/2 CdS, Art.180/1 CdS",POINT (9.2630445 45.5919688)
17 June 2023,Sab,VIALE STUCCHI all'intersezione con Viale Sicilia,MONZA,45.5810349,9.3092897,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,,,,,1.0,,,,,,Art.154/1 CdS,POINT (9.3092897 45.5810349)
17 December 2023,Dom,CESARE BATTISTI all'intersezione semaforizzata con VIA BOITO,MONZA,45.5919688,9.2630445,si,Tamponamento,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,1.0,1.0,,,,,,,,,,Art.141/3 CdS,POINT (9.2630445 45.5919688)
10 October 2023,Mar,Viale Brianza ingresso parco,MONZA,45.5796288,9.2894339,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,,,,1.0,,,,POINT (9.2894339 45.5796288)
30 August 2023,Mer,VIA BORGAZZI in prossimita' del civico n.3,MONZA,45.57436055,9.26905726,si,Investimento di pedone,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,1,1.0,,,,,,,,,,,Art.190/2 CdS,POINT (9.26905726 45.57436055)
29 October 2023,Dom,VIA SICILIA all'intersezione semaforizzata con Via Antonio Cederna,MONZA,45.5812018,9.3079905,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Scarso,no,si,2.0,,,,,2.0,,,2,2.0,,,,,,,,,,,"Art.141/3 CdS, Art.154/1 CdS, Art.189/6 CdS, Art.214/8 CdS",POINT (9.3079905 45.5812018)
08 November 2023,Mer,Viale Brianza in prossimita' del civico n.15,MONZA,45.5960738,9.2708808,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.141/2 CdS,POINT (9.2708808 45.5960738)
04 February 2023,Sab,Via Luciano Manara in prossimita' del civico n.41,MONZA,45.5896763,9.2587733,si,Tamponamento,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,,1.0,,,,,,,,,"Art.149/1 CdS, Art.189/5 CdS",POINT (9.2587733 45.5896763)
04 December 2023,Lun,V.LE MARCONI prima di ingresso A52,MONZA,45.5594074,9.2682075,si,Tamponamento Multiplo,Strada Urbana,Curva a visuale libera,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,no,si,2.0,,,,,2.0,,,3,3.0,,,,,,,,,,,"Art.7/1 CdS, Art.141/3 CdS",POINT (9.2682075 45.5594074)
29 April 2023,Sab,Viale Liberta' all'intersezione con VIALE STUCCHI,MONZA,45.5897499,9.3001048,si,Tamponamento,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Nuvoloso,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.3001048 45.5897499)
23 June 2023,Ven,Viale Lombardia all'intersezione semaforizzata con Via Carlo Meda,MONZA,45.5772008,9.2483493,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,Art.146/3 CdS,POINT (9.2483493 45.5772008)
15 June 2023,Gio,V.LE MARCONI cavalcavia direzione Sesto S.G.(alt.via dei Prati),MONZA,45.55659,9.26151,si,Tamponamento,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,,POINT (9.26151 45.55659)
06 October 2023,Ven,Via Luciano Manara in prossimita' del civico n.33,MONZA,45.58937426,9.260487703,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.260487703 45.58937426)
22 December 2023,Ven,Viale Liberta' all'intersezione con Via Antonio Allegri Correggio,MONZA,45.5900463,9.297908466,si,Fuoriuscita dalla sede stradale,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,1,1.0,,,,,,,,,,,"Art.141/2 CdS, Art.186/2 CdS",POINT (9.297908466 45.5900463)
10 November 2023,Ven,VIA BUONARROTI all'intersezione con Via Mentana,MONZA,45.5719964,9.2836027,si,Tamponamento,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,2.0,,,,,,,,,,,,POINT (9.2836027 45.5719964)
14 November 2023,Mar,Via Aliprandi Pinalla all'intersezione semaforizzata con Via Lecco,MONZA,45.58493218,9.28134997,si,Fuoriuscita dalla sede stradale,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Scarso,si,si,1.0,,,,,1.0,,,1,1.0,,,,,,,,,,,"Art.172/1 CdS, Art.186/2 CdS",POINT (9.28134997 45.58493218)
12 July 2023,Mer,Via Pietro Maroncelli in prossimita' del civico n.11,MONZA,45.5786529,9.2877462,si,Veicolo in marcia contro animale,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,no,,,,,,,,,1,1.0,,,,,,,,,,,,POINT (9.2877462 45.5786529)
20 May 2023,Sab,Viale delle Industrie in prossimita' del palo luce n.4201,MONZA,45.5696449,9.2941104,si,Tamponamento Multiplo,Strada Urbana,Rettilineo,Bagnato (pioggia),Asfaltata,Pioggia in atto,Intenso,no,no,,,,,,,,,3,2.0,,1.0,,,,,,,,,Art.141/2 CdS,POINT (9.2941104 45.5696449)
17 September 2023,Dom,Via Antonio Allegri Correggio all'intersezione semaforizzata con Via Giorgio Morandi,MONZA,45.58455935,9.299805395,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.154/1 CdS,POINT (9.299805395 45.58455935)
27 June 2023,Mar,VIA BUONARROTI all'intersezione con Viale Enrico Fermi,MONZA,45.56750854,9.284925415,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,,,,,,,,,1.0,,"Art.154/1 CdS, Art.1/75 novies Legge n. 160/2019 â€“ Mobilita' elettrica, Art.1/75 decies Legge n. 160/2019 â€“ Mobilita' elettrica",POINT (9.284925415 45.56750854)
26 September 2023,Mar,Via Lecco all'intersezione con Via Federico Confalonieri,MONZA,45.5908402,9.2886526,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,4,4.0,,,,,,,,,,,Art.145/4 CdS,POINT (9.2886526 45.5908402)
27 August 2023,Dom,VIA FERMI SOTTOPASSO,MONZA,45.56391,9.27775,si,Tamponamento,Strada Urbana,Sottopasso illuminato,Bagnato (pioggia),Asfaltata,Pioggia in atto,Normale,no,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,,POINT (9.27775 45.56391)
12 October 2023,Gio,"Via Boccaccio Giovanni del civico n.tratto curvilineo, aiuola spartitraffico direzione viale liberta'",MONZA,45.59125507,9.279735622,si,Fuoriuscita dalla sede stradale,Strada Urbana,Curva a visuale libera,Asciutto,Asfaltata,Nuvoloso,Normale,no,si,2.0,,,,,2.0,,,1,,,,,,1.0,,,,,,Art.141/3 CdS,POINT (9.279735622 45.59125507)
11 July 2023,Mar,Corso Milano in prossimita' del civico n.34,MONZA,45.5776161,9.2714715,si,Tamponamento,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,1.0,1.0,,,,,,,,,,Art.141/1 CdS,POINT (9.2714715 45.5776161)
08 November 2023,Mer,Viale Elvezia in prossimita' del civico n.14,MONZA,45.5976398,9.2453559,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.154/1 CdS,POINT (9.2453559 45.5976398)
14 December 2023,Gio,Via Italia in prossimita' del civico n.50,MONZA,45.58117612,9.27369149,si,Investimento di pedone,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,1.0,1.0,,,,1.0,,,1,,,,,,,,,1.0,,,,POINT (9.27369149 45.58117612)
19 February 2023,Dom,V.LE CESARE BATTISTI all'intersezione semaforizzata con VIA BOITO,MONZA,45.5919688,9.2630445,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,2.0,,,,,,,,,,,Art.154/1 CdS,POINT (9.2630445 45.5919688)
20 January 2023,Ven,Via Giuseppe Verdi all'intersezione con Viale Regina Margherita di Savoia,MONZA,45.58962673,9.27399484,si,Investimento di pedone,Strada Urbana,Incrocio,Bagnato (umidita' in atto),Asfaltata,Nuvoloso,Normale,no,si,1.0,1.0,,,,1.0,,,1,1.0,,,,,,,,,,,Art.191/1 CdS,POINT (9.27399484 45.58962673)
08 January 2023,Dom,Via Giovanni Segantini in prossimita' del civico n.2,MONZA,45.58436395,9.270670199,si,Investimento di pedone,Strada Urbana,Rettilineo,Bagnato (pioggia),In cubetti di porfido,Pioggia in atto,Scarso,no,si,1.0,1.0,,,,1.0,,,1,1.0,,,,,,,,,,,Art.191/1 CdS,POINT (9.270670199 45.58436395)
06 March 2023,Lun,VIA CAVALLOTTI all'intersezione con Via Val Seriana,MONZA,45.5793761,9.25987,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Incrocio,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,,,,,1.0,,,,,,"Art.141/1 CdS, Art.154/1 CdS, Art.180/1 CdS",POINT (9.25987 45.5793761)
27 March 2023,Lun,C.SO MILANO c/O Esso distributore,MONZA,45.5776161,9.2714715,si,Scontro frontale/laterale SX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,Art.145/2 CdS,POINT (9.2714715 45.5776161)
28 December 2023,Gio,Via Aliprandi Pinalla all'intersezione semaforizzata con Via Vittorio Emanuele II,MONZA,45.5861285,9.2801053,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Bagnato (umidita' in atto),Asfaltata,Sereno,Scarso,si,si,1.0,,,,,1.0,,,2,2.0,,,,,,,,,,,Art.145/4 CdS,POINT (9.2801053 45.5861285)
27 January 2023,Ven,Via Franco Tognini in prossimita' del civico n.4,MONZA,45.5766551,9.26685832,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Scarso,no,si,3.0,,,,,3.0,,,2,2.0,,,,,,,,,,,"Art.7/14 CdS, Art.154/1 CdS, Art.172/4 CdS",POINT (9.26685832 45.5766551)
24 January 2023,Mar,VIA MARCONI all'intersezione con Via Alessandro Sanquirico,MONZA,45.56336364,9.277340155,si,Tamponamento,Strada Urbana,Intersezione non regolata/non segnalata,Asciutto,Asfaltata,Sereno,Intenso,no,si,2.0,,,,,2.0,,,2,2.0,,,,,,,,,,,Art.149/5 CdS,POINT (9.277340155 45.56336364)
16 March 2023,Gio,VIALE STUCCHI all'intersezione con Viale Sicilia,MONZA,45.5810349,9.3092897,si,Scontro frontale/laterale DX fra veicoli in marcia,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,2,1.0,,,,,1.0,,,,,,"Art.80/14 CdS, Art.145/4 CdS",POINT (9.3092897 45.5810349)
27 April 2023,Gio,Via Enrico Arosio in prossimita' del civico n.10,MONZA,45.57706,9.27223,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,1.0,,1.0,,,,,,,,,"Art.135/8 CdS, Art.154/1 CdS",POINT (9.27223 45.57706)
27 October 2023,Ven,Via Lecco all'intersezione semaforizzata con Via Antonio Cantore,MONZA,45.5908402,9.2886526,si,Scontro laterale fra veicoli in marcia,Strada Urbana,Intersezione semaforizzata,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,,,1.0,,,,,,,,,POINT (9.2886526 45.5908402)
03 July 2023,Lun,VIA RAMAZZOTTI in prossimita' del civico n.opposto 20,MONZA,45.6018763,9.2657397,si,Veicolo in marcia contro veicolo in sosta,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,2,1.0,,,,,,,,,,1.0,,POINT (9.2657397 45.6018763)
31 July 2023,Lun,Largo Carlo Esterle all'intersezione con Via Enrico Toti,MONZA,45.5876495,9.2816676,si,Veicolo in marcia contro veicoli in sosta,Strada Urbana,Intersezione stradale segnalata,Asciutto,Asfaltata,Sereno,Normale,no,no,,,,,,,,,3,2.0,,,,,,,,,,1.0,Art.158/2 CdS,POINT (9.2816676 45.5876495)
03 June 2023,Sab,CORSO MILANO N.42 in prossimita' del civico n.42,MONZA,45.5775141,9.2712466,si,Tamponamento,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,1.0,1.0,,,,,,,,,,Art.141/2 CdS,POINT (9.2712466 45.5775141)
29 September 2023,Ven,"VIALE VEDANO, INTERNO PARCO MONZA in prossimita' del palo luce n.8081",MONZA,45.60722289,9.290021435,si,Fuoriuscita dalla sede stradale,Strada Urbana,Pendenza,Asciutto,Asfaltata,Sereno,Scarso,no,si,,,1.0,,,,,,1,,,,,,,,,1.0,,,,POINT (9.290021435 45.60722289)
04 February 2023,Sab,VIALE STUCCHI all'intersezione con Viale Sicilia,MONZA,45.58103,9.30929,si,Veicolo in marcia contro ostacolo fisso,Strada Urbana,Rotatoria,Asciutto,Asfaltata,Sereno,Scarso,si,no,,,,,,,,,2,2.0,,,,,,,,,,,"Art.15/1 CdS, Art.141/2 CdS, Art.145/4 CdS",POINT (9.30929 45.58103)
13 February 2023,Lun,Via Lecco in prossimita' del civico n.90,MONZA,45.5912277,9.2893708,si,Tamponamento Multiplo,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,si,1.0,,,,,1.0,,,3,3.0,,,,,,,,,,,Art.141/2 CdS,POINT (9.2893708 45.5912277)
18 April 2023,Mar,Corso Milano in prossimita' del civico n.23,MONZA,45.5779175,9.2719354,si,Tamponamento,Strada Urbana,Rettilineo,Asciutto,Asfaltata,Sereno,Intenso,no,no,,,,,,,,,2,1.0,,,,,1.0,,,,,,Art.141/2 CdS,POINT (9.2719354 45.5779175)
